460	Vascular	0	0	27	27	30	30
658	Vascular	6	6	30	30	91	91	
1219	Vascular	6	6	30	30	149	149	
1219	Vascular	6	6	30	30	150	150	
1219	Vascular	6	6	30	30	151	151	
94	Vascular	6	6	31	31	29	29	
94	Vascular	6	6	31	31	30	30	
97	Vascular	6	6	31	31	31	31	
97	Vascular	6	6	31	31	32	32	
94	Vascular	6	6	31	31	33	33	
658	Vascular	6	6	31	31	89	89	
658	Vascular	6	6	31	31	90	90	
658	Vascular	6	6	31	31	91	91	
1219	Vascular	6	6	31	31	148	148	
1219	Vascular	6	6	31	31	149	149	
1216	Vascular	6	6	31	31	150	150	
1219	Vascular	6	6	31	31	151	151	
97	Vascular	6	6	32	32	28	28	
97	Vascular	6	6	32	32	29	29	
658	Vascular	6	6	32	32	90	90	
1217	Vascular	6	6	87	87	148	148	
1220	Vascular	6	6	87	87	149	149	
95	Vascular	6	6	88	88	31	31	
659	Vascular	6	6	88	88	90	90	
1217	Vascular	6	6	88	88	149	149	
98	Vascular	6	6	89	89	29	29	
98	Vascular	6	6	89	89	30	30	
98	Vascular	6	6	89	89	31	31	
659	Vascular	6	6	89	89	89	89	
659	Vascular	6	6	89	89	90	90	
659	Vascular	6	6	89	89	91	91	
1220	Vascular	6	6	89	89	149	149	
1217	Vascular	6	6	89	89	150	150	
1220	Vascular	6	6	89	89	151	151	
1217	Vascular	6	6	89	89	152	152	
98	Vascular	6	6	90	90	29	29	
98	Vascular	6	6	90	90	30	30	
98	Vascular	6	6	90	90	31	31	
659	Vascular	6	6	90	90	89	89	
659	Vascular	6	6	90	90	90	90	
659	Vascular	6	6	90	90	91	91	
1220	Vascular	6	6	90	90	149	149	
1220	Vascular	6	6	90	90	150	150	
98	Vascular	6	6	91	91	28	28	
98	Vascular	6	6	91	91	29	29	
98	Vascular	6	6	91	91	30	30	
98	Vascular	6	6	91	91	31	31	
659	Vascular	6	6	91	91	89	89	
659	Vascular	6	6	91	91	90	90	
659	Vascular	6	6	91	91	91	91	
656	Vascular	6	6	91	91	92	92	
1220	Vascular	6	6	91	91	149	149	
1220	Vascular	6	6	91	91	150	150	
1220	Vascular	6	6	91	91	151	151	
98	Vascular	6	6	92	92	28	28	
98	Vascular	6	6	92	92	29	29	
98	Vascular	6	6	92	92	30	30	
1217	Vascular	6	6	92	92	152	152	
95	Vascular	6	6	93	93	30	30	
660	Vascular	6	6	148	148	91	91	
1221	Vascular	6	6	148	148	150	150	
99	Vascular	6	6	149	149	29	29	
96	Vascular	6	6	149	149	30	30	
96	Vascular	6	6	149	149	31	31	
96	Vascular	6	6	149	149	32	32	
660	Vascular	6	6	149	149	88	88	
660	Vascular	6	6	149	149	89	89	
657	Vascular	6	6	149	149	90	90	
660	Vascular	6	6	149	149	91	91	
657	Vascular	6	6	149	149	92	92	
1221	Vascular	6	6	149	149	149	149	
1221	Vascular	6	6	149	149	150	150	
1221	Vascular	6	6	149	149	151	151	
96	Vascular	6	6	150	150	28	28	
99	Vascular	6	6	150	150	29	29	
99	Vascular	6	6	150	150	30	30	
99	Vascular	6	6	150	150	31	31	
660	Vascular	6	6	150	150	89	89	
657	Vascular	6	6	150	150	90	90	
660	Vascular	6	6	150	150	91	91	
1218	Vascular	6	6	150	150	148	148	
1221	Vascular	6	6	150	150	149	149	
1221	Vascular	6	6	150	150	150	150	
1221	Vascular	6	6	150	150	151	151	
1221	Vascular	6	6	150	150	152	152	
99	Vascular	6	6	151	151	29	29	
99	Vascular	6	6	151	151	30	30	
99	Vascular	6	6	151	151	31	31	
660	Vascular	6	6	151	151	88	88	
660	Vascular	6	6	151	151	89	89	
660	Vascular	6	6	151	151	90	90	
660	Vascular	6	6	151	151	91	91	
1221	Vascular	6	6	151	151	149	149	
1218	Vascular	6	6	151	151	150	150	
1221	Vascular	6	6	151	151	151	151	
660	Vascular	6	6	152	152	89	89	
661	Vascular	7	7	27	27	90	90	
97	Vascular	7	7	28	28	32	32	
1219	Vascular	7	7	28	28	152	152	
97	Vascular	7	7	29	29	29	29	
97	Vascular	7	7	29	29	30	30	
100	Vascular	7	7	29	29	31	31	
658	Vascular	7	7	29	29	89	89	
658	Vascular	7	7	29	29	90	90	
1219	Vascular	7	7	29	29	150	150	
1219	Vascular	7	7	29	29	151	151	
97	Vascular	7	7	30	30	29	29	
97	Vascular	7	7	30	30	30	30	
97	Vascular	7	7	30	30	31	31	
658	Vascular	7	7	30	30	89	89	
658	Vascular	7	7	30	30	90	90	
658	Vascular	7	7	30	30	92	92	
1219	Vascular	7	7	30	30	149	149	
1219	Vascular	7	7	30	30	150	150	
1219	Vascular	7	7	30	30	151	151	
1219	Vascular	7	7	30	30	152	152	
97	Vascular	7	7	31	31	29	29	
97	Vascular	7	7	31	31	30	30	
97	Vascular	7	7	31	31	31	31	
97	Vascular	7	7	31	31	32	32	
658	Vascular	7	7	31	31	90	90	
658	Vascular	7	7	31	31	91	91	
1219	Vascular	7	7	31	31	147	147	
1222	Vascular	7	7	31	31	148	148	
1219	Vascular	7	7	31	31	149	149	
1219	Vascular	7	7	31	31	151	151	
658	Vascular	7	7	32	32	90	90	
97	Vascular	7	7	33	33	29	29	
98	Vascular	7	7	88	88	29	29	
662	Vascular	7	7	88	88	92	92	
1220	Vascular	7	7	88	88	150	150	
98	Vascular	7	7	89	89	29	29	
98	Vascular	7	7	89	89	30	30	
98	Vascular	7	7	89	89	31	31	
659	Vascular	7	7	89	89	89	89	
659	Vascular	7	7	89	89	91	91	
1220	Vascular	7	7	89	89	149	149	
1220	Vascular	7	7	89	89	150	150	
1220	Vascular	7	7	89	89	151	151	
98	Vascular	7	7	90	90	29	29	
98	Vascular	7	7	90	90	30	30	
98	Vascular	7	7	90	90	31	31	
98	Vascular	7	7	90	90	32	32	
659	Vascular	7	7	90	90	90	90	
659	Vascular	7	7	90	90	91	91	
1220	Vascular	7	7	90	90	148	148	
1220	Vascular	7	7	90	90	149	149	
1220	Vascular	7	7	90	90	150	150	
1220	Vascular	7	7	90	90	151	151	
98	Vascular	7	7	91	91	28	28	
98	Vascular	7	7	91	91	29	29	
98	Vascular	7	7	91	91	30	30	
98	Vascular	7	7	91	91	31	31	
659	Vascular	7	7	91	91	88	88	
659	Vascular	7	7	91	91	89	89	
659	Vascular	7	7	91	91	91	91	
656	Vascular	7	7	91	91	92	92	
1220	Vascular	7	7	91	91	149	149	
1220	Vascular	7	7	91	91	150	150	
1220	Vascular	7	7	91	91	152	152	
98	Vascular	7	7	92	92	28	28	
98	Vascular	7	7	92	92	30	30	
98	Vascular	7	7	92	92	31	31	
1220	Vascular	7	7	92	92	150	150	
1220	Vascular	7	7	92	92	151	151	
660	Vascular	7	7	148	148	91	91	
1221	Vascular	7	7	148	148	150	150	
99	Vascular	7	7	149	149	28	28	
99	Vascular	7	7	149	149	30	30	
99	Vascular	7	7	149	149	31	31	
660	Vascular	7	7	149	149	89	89	
660	Vascular	7	7	149	149	90	90	
660	Vascular	7	7	149	149	91	91	
660	Vascular	7	7	149	149	92	92	
1221	Vascular	7	7	149	149	149	149	
1221	Vascular	7	7	149	149	150	150	
1221	Vascular	7	7	149	149	151	151	
1221	Vascular	7	7	149	149	152	152	
99	Vascular	7	7	150	150	29	29	
99	Vascular	7	7	150	150	30	30	
99	Vascular	7	7	150	150	31	31	
663	Vascular	7	7	150	150	87	87	
660	Vascular	7	7	150	150	89	89	
660	Vascular	7	7	150	150	90	90	
660	Vascular	7	7	150	150	91	91	
1224	Vascular	7	7	150	150	149	149	
1218	Vascular	7	7	150	150	150	150	
1221	Vascular	7	7	150	150	151	151	
1221	Vascular	7	7	150	150	152	152	
99	Vascular	7	7	151	151	30	30	
99	Vascular	7	7	151	151	31	31	
99	Vascular	7	7	151	151	32	32	
660	Vascular	7	7	151	151	87	87	
660	Vascular	7	7	151	151	88	88	
660	Vascular	7	7	151	151	89	89	
660	Vascular	7	7	151	151	90	90	
660	Vascular	7	7	151	151	91	91	
1221	Vascular	7	7	151	151	149	149	
1221	Vascular	7	7	151	151	150	150	
1221	Vascular	7	7	151	151	151	151	
99	Vascular	7	7	152	152	31	31	
660	Vascular	7	7	152	152	89	89	
660	Vascular	7	7	152	152	90	90	
1221	Vascular	7	7	152	152	149	149	
100	Vascular	8	8	28	28	30	30	
661	Vascular	8	8	28	28	90	90	
661	Vascular	8	8	28	28	91	91	
1222	Vascular	8	8	28	28	153	153	
97	Vascular	8	8	29	29	29	29	
97	Vascular	8	8	29	29	31	31	
658	Vascular	8	8	29	29	89	89	
658	Vascular	8	8	29	29	90	90	
658	Vascular	8	8	29	29	91	91	
1219	Vascular	8	8	29	29	148	148	
1219	Vascular	8	8	29	29	149	149	
1219	Vascular	8	8	29	29	150	150	
1222	Vascular	8	8	29	29	151	151	
1222	Vascular	8	8	29	29	152	152	
100	Vascular	8	8	30	30	29	29	
97	Vascular	8	8	30	30	30	30	
100	Vascular	8	8	30	30	31	31	
661	Vascular	8	8	30	30	88	88	
661	Vascular	8	8	30	30	89	89	
658	Vascular	8	8	30	30	90	90	
658	Vascular	8	8	30	30	91	91	
661	Vascular	8	8	30	30	92	92	
1219	Vascular	8	8	30	30	148	148	
1222	Vascular	8	8	30	30	149	149	
1219	Vascular	8	8	30	30	150	150	
1219	Vascular	8	8	30	30	151	151	
97	Vascular	8	8	31	31	29	29	
100	Vascular	8	8	31	31	30	30	
97	Vascular	8	8	31	31	31	31	
658	Vascular	8	8	31	31	89	89	
658	Vascular	8	8	31	31	91	91	
1219	Vascular	8	8	31	31	149	149	
1219	Vascular	8	8	31	31	150	150	
1219	Vascular	8	8	31	31	151	151	
1219	Vascular	8	8	32	32	149	149	
1222	Vascular	8	8	32	32	150	150	
659	Vascular	8	8	88	88	89	89	
662	Vascular	8	8	88	88	91	91	
1220	Vascular	8	8	88	88	150	150	
1223	Vascular	8	8	88	88	153	153	
98	Vascular	8	8	89	89	29	29	
98	Vascular	8	8	89	89	30	30	
98	Vascular	8	8	89	89	31	31	
659	Vascular	8	8	89	89	89	89	
659	Vascular	8	8	89	89	90	90	
662	Vascular	8	8	89	89	91	91	
1223	Vascular	8	8	89	89	149	149	
1220	Vascular	8	8	89	89	150	150	
1223	Vascular	8	8	89	89	151	151	
101	Vascular	8	8	90	90	28	28	
98	Vascular	8	8	90	90	30	30	
98	Vascular	8	8	90	90	31	31	
98	Vascular	8	8	90	90	33	33	
659	Vascular	8	8	90	90	89	89	
662	Vascular	8	8	90	90	90	90	
659	Vascular	8	8	90	90	91	91	
662	Vascular	8	8	90	90	92	92	
1220	Vascular	8	8	90	90	149	149	
1220	Vascular	8	8	90	90	150	150	
1223	Vascular	8	8	90	90	151	151	
98	Vascular	8	8	91	91	29	29	
98	Vascular	8	8	91	91	30	30	
98	Vascular	8	8	91	91	31	31	
659	Vascular	8	8	91	91	89	89	
659	Vascular	8	8	91	91	90	90	
662	Vascular	8	8	91	91	91	91	
1220	Vascular	8	8	91	91	149	149	
1220	Vascular	8	8	91	91	150	150	
1220	Vascular	8	8	91	91	151	151	
101	Vascular	8	8	92	92	28	28	
1223	Vascular	8	8	92	92	148	148	
1223	Vascular	8	8	92	92	149	149	
1221	Vascular	8	8	147	147	151	151	
102	Vascular	8	8	148	148	31	31	
1221	Vascular	8	8	148	148	150	150	
99	Vascular	8	8	149	149	28	28	
99	Vascular	8	8	149	149	29	29	
99	Vascular	8	8	149	149	30	30	
99	Vascular	8	8	149	149	31	31	
99	Vascular	8	8	149	149	32	32	
663	Vascular	8	8	149	149	88	88	
660	Vascular	8	8	149	149	89	89	
660	Vascular	8	8	149	149	90	90	
660	Vascular	8	8	149	149	91	91	
660	Vascular	8	8	149	149	92	92	
1221	Vascular	8	8	149	149	149	149	
1224	Vascular	8	8	149	149	150	150	
1221	Vascular	8	8	149	149	151	151	
99	Vascular	8	8	150	150	29	29	
102	Vascular	8	8	150	150	30	30	
99	Vascular	8	8	150	150	31	31	
663	Vascular	8	8	150	150	89	89	
660	Vascular	8	8	150	150	90	90	
660	Vascular	8	8	150	150	91	91	
1221	Vascular	8	8	150	150	148	148	
1221	Vascular	8	8	150	150	149	149	
1221	Vascular	8	8	150	150	150	150	
1221	Vascular	8	8	150	150	151	151	
99	Vascular	8	8	151	151	29	29	
99	Vascular	8	8	151	151	30	30	
99	Vascular	8	8	151	151	31	31	
99	Vascular	8	8	151	151	32	32	
663	Vascular	8	8	151	151	89	89	
660	Vascular	8	8	151	151	90	90	
660	Vascular	8	8	151	151	91	91	
1221	Vascular	8	8	151	151	149	149	
1221	Vascular	8	8	151	151	150	150	
1221	Vascular	8	8	151	151	151	151	
660	Vascular	8	8	152	152	89	89	
660	Vascular	8	8	152	152	90	90	
1221	Vascular	8	8	152	152	148	148	
661	Vascular	9	9	28	28	91	91	
97	Vascular	9	9	29	29	28	28	
97	Vascular	9	9	29	29	29	29	
100	Vascular	9	9	29	29	30	30	
100	Vascular	9	9	29	29	31	31	
661	Vascular	9	9	29	29	89	89	
658	Vascular	9	9	29	29	90	90	
661	Vascular	9	9	29	29	91	91	
1222	Vascular	9	9	29	29	149	149	
1222	Vascular	9	9	29	29	150	150	
1222	Vascular	9	9	29	29	151	151	
100	Vascular	9	9	30	30	29	29	
100	Vascular	9	9	30	30	30	30	
100	Vascular	9	9	30	30	31	31	
100	Vascular	9	9	30	30	32	32	
661	Vascular	9	9	30	30	89	89	
661	Vascular	9	9	30	30	90	90	
661	Vascular	9	9	30	30	91	91	
1219	Vascular	9	9	30	30	148	148	
1222	Vascular	9	9	30	30	150	150	
1222	Vascular	9	9	30	30	151	151	
100	Vascular	9	9	31	31	29	29	
100	Vascular	9	9	31	31	30	30	
100	Vascular	9	9	31	31	31	31	
97	Vascular	9	9	31	31	32	32	
658	Vascular	9	9	31	31	89	89	
658	Vascular	9	9	31	31	90	90	
661	Vascular	9	9	31	31	91	91	
658	Vascular	9	9	31	31	92	92	
1222	Vascular	9	9	31	31	149	149	
1222	Vascular	9	9	31	31	151	151	
100	Vascular	9	9	32	32	29	29	
100	Vascular	9	9	32	32	30	30	
1219	Vascular	9	9	32	32	148	148	
1222	Vascular	9	9	32	32	150	150	
101	Vascular	9	9	86	86	32	32	
662	Vascular	9	9	86	86	89	89	
662	Vascular	9	9	87	87	88	88	
1220	Vascular	9	9	87	87	151	151	
98	Vascular	9	9	88	88	29	29	
101	Vascular	9	9	88	88	30	30	
98	Vascular	9	9	88	88	31	31	
101	Vascular	9	9	89	89	28	28	
101	Vascular	9	9	89	89	29	29	
101	Vascular	9	9	89	89	30	30	
98	Vascular	9	9	89	89	31	31	
662	Vascular	9	9	89	89	89	89	
662	Vascular	9	9	89	89	90	90	
662	Vascular	9	9	89	89	91	91	
1223	Vascular	9	9	89	89	149	149	
1220	Vascular	9	9	89	89	150	150	
1223	Vascular	9	9	89	89	151	151	
1223	Vascular	9	9	89	89	152	152	
101	Vascular	9	9	90	90	29	29	
101	Vascular	9	9	90	90	30	30	
101	Vascular	9	9	90	90	31	31	
659	Vascular	9	9	90	90	88	88	
662	Vascular	9	9	90	90	89	89	
659	Vascular	9	9	90	90	90	90	
662	Vascular	9	9	90	90	91	91	
659	Vascular	9	9	90	90	92	92	
1220	Vascular	9	9	90	90	148	148	
1220	Vascular	9	9	90	90	149	149	
1223	Vascular	9	9	90	90	150	150	
1220	Vascular	9	9	90	90	151	151	
101	Vascular	9	9	91	91	29	29	
98	Vascular	9	9	91	91	30	30	
101	Vascular	9	9	91	91	31	31	
98	Vascular	9	9	91	91	32	32	
659	Vascular	9	9	91	91	88	88	
659	Vascular	9	9	91	91	89	89	
662	Vascular	9	9	91	91	90	90	
662	Vascular	9	9	91	91	91	91	
1223	Vascular	9	9	91	91	149	149	
1223	Vascular	9	9	91	91	150	150	
1223	Vascular	9	9	91	91	151	151	
1220	Vascular	9	9	91	91	152	152	
98	Vascular	9	9	92	92	29	29	
659	Vascular	9	9	92	92	88	88	
1223	Vascular	9	9	92	92	149	149	
1220	Vascular	9	9	92	92	150	150	
98	Vascular	9	9	93	93	29	29	
99	Vascular	9	9	148	148	30	30	
102	Vascular	9	9	148	148	31	31	
660	Vascular	9	9	148	148	91	91	
102	Vascular	9	9	149	149	29	29	
99	Vascular	9	9	149	149	30	30	
102	Vascular	9	9	149	149	31	31	
663	Vascular	9	9	149	149	88	88	
663	Vascular	9	9	149	149	89	89	
660	Vascular	9	9	149	149	90	90	
663	Vascular	9	9	149	149	91	91	
1224	Vascular	9	9	149	149	149	149	
1221	Vascular	9	9	149	149	150	150	
1224	Vascular	9	9	149	149	151	151	
102	Vascular	9	9	150	150	29	29	
102	Vascular	9	9	150	150	30	30	
99	Vascular	9	9	150	150	31	31	
663	Vascular	9	9	150	150	89	89	
663	Vascular	9	9	150	150	90	90	
663	Vascular	9	9	150	150	91	91	
1224	Vascular	9	9	150	150	148	148	
1224	Vascular	9	9	150	150	149	149	
1221	Vascular	9	9	150	150	150	150	
1224	Vascular	9	9	150	150	151	151	
1224	Vascular	9	9	150	150	152	152	
102	Vascular	9	9	151	151	29	29	
102	Vascular	9	9	151	151	30	30	
102	Vascular	9	9	151	151	31	31	
663	Vascular	9	9	151	151	88	88	
663	Vascular	9	9	151	151	89	89	
663	Vascular	9	9	151	151	90	90	
660	Vascular	9	9	151	151	91	91	
1224	Vascular	9	9	151	151	149	149	
1224	Vascular	9	9	151	151	150	150	
1224	Vascular	9	9	151	151	151	151	
99	Vascular	9	9	152	152	30	30	
99	Vascular	9	9	152	152	32	32	
666	Vascular	9	9	153	153	87	87	
1222	Vascular	10	10	27	27	151	151	
103	Vascular	10	10	28	28	29	29	
661	Vascular	10	10	28	28	91	91	
1222	Vascular	10	10	28	28	150	150	
100	Vascular	10	10	29	29	28	28	
100	Vascular	10	10	29	29	30	30	
100	Vascular	10	10	29	29	31	31	
661	Vascular	10	10	29	29	88	88	
661	Vascular	10	10	29	29	89	89	
661	Vascular	10	10	29	29	90	90	
661	Vascular	10	10	29	29	91	91	
1222	Vascular	10	10	29	29	149	149	
1222	Vascular	10	10	29	29	150	150	
100	Vascular	10	10	30	30	28	28	
100	Vascular	10	10	30	30	29	29	
100	Vascular	10	10	30	30	31	31	
661	Vascular	10	10	30	30	90	90	
658	Vascular	10	10	30	30	91	91	
1222	Vascular	10	10	30	30	148	148	
1222	Vascular	10	10	30	30	149	149	
1222	Vascular	10	10	30	30	150	150	
1222	Vascular	10	10	30	30	151	151	
100	Vascular	10	10	31	31	30	30	
100	Vascular	10	10	31	31	31	31	
100	Vascular	10	10	31	31	32	32	
661	Vascular	10	10	31	31	89	89	
661	Vascular	10	10	31	31	90	90	
661	Vascular	10	10	31	31	91	91	
1219	Vascular	10	10	31	31	148	148	
1222	Vascular	10	10	31	31	149	149	
1222	Vascular	10	10	31	31	150	150	
1222	Vascular	10	10	31	31	151	151	
100	Vascular	10	10	32	32	30	30	
100	Vascular	10	10	32	32	31	31	
661	Vascular	10	10	32	32	90	90	
1222	Vascular	10	10	32	32	149	149	
1222	Vascular	10	10	32	32	151	151	
103	Vascular	10	10	33	33	31	31	
1222	Vascular	10	10	33	33	149	149	
101	Vascular	10	10	87	87	31	31	
662	Vascular	10	10	88	88	89	89	
1223	Vascular	10	10	88	88	150	150	
101	Vascular	10	10	89	89	29	29	
101	Vascular	10	10	89	89	30	30	
101	Vascular	10	10	89	89	31	31	
662	Vascular	10	10	89	89	88	88	
662	Vascular	10	10	89	89	89	89	
662	Vascular	10	10	89	89	90	90	
662	Vascular	10	10	89	89	91	91	
1223	Vascular	10	10	89	89	148	148	
1223	Vascular	10	10	89	89	150	150	
1223	Vascular	10	10	89	89	151	151	
101	Vascular	10	10	90	90	30	30	
101	Vascular	10	10	90	90	31	31	
101	Vascular	10	10	90	90	32	32	
662	Vascular	10	10	90	90	88	88	
662	Vascular	10	10	90	90	89	89	
662	Vascular	10	10	90	90	90	90	
662	Vascular	10	10	90	90	91	91	
1223	Vascular	10	10	90	90	148	148	
1223	Vascular	10	10	90	90	149	149	
1223	Vascular	10	10	90	90	150	150	
1223	Vascular	10	10	90	90	151	151	
101	Vascular	10	10	91	91	29	29	
101	Vascular	10	10	91	91	30	30	
101	Vascular	10	10	91	91	31	31	
101	Vascular	10	10	91	91	32	32	
662	Vascular	10	10	91	91	89	89	
662	Vascular	10	10	91	91	90	90	
662	Vascular	10	10	91	91	91	91	
1223	Vascular	10	10	91	91	149	149	
1223	Vascular	10	10	91	91	150	150	
1223	Vascular	10	10	91	91	151	151	
1223	Vascular	10	10	91	91	152	152	
101	Vascular	10	10	92	92	28	28	
98	Vascular	10	10	92	92	30	30	
1223	Vascular	10	10	92	92	150	150	
1220	Vascular	10	10	92	92	153	153	
660	Vascular	10	10	147	147	90	90	
99	Vascular	10	10	148	148	30	30	
102	Vascular	10	10	148	148	31	31	
666	Vascular	10	10	148	148	88	88	
1224	Vascular	10	10	148	148	147	147	
102	Vascular	10	10	149	149	29	29	
102	Vascular	10	10	149	149	30	30	
102	Vascular	10	10	149	149	31	31	
663	Vascular	10	10	149	149	87	87	
663	Vascular	10	10	149	149	89	89	
663	Vascular	10	10	149	149	90	90	
663	Vascular	10	10	149	149	91	91	
1224	Vascular	10	10	149	149	148	148	
1224	Vascular	10	10	149	149	149	149	
1224	Vascular	10	10	149	149	150	150	
1224	Vascular	10	10	149	149	151	151	
102	Vascular	10	10	150	150	29	29	
102	Vascular	10	10	150	150	30	30	
102	Vascular	10	10	150	150	31	31	
663	Vascular	10	10	150	150	88	88	
663	Vascular	10	10	150	150	90	90	
1224	Vascular	10	10	150	150	148	148	
1224	Vascular	10	10	150	150	150	150	
1224	Vascular	10	10	150	150	152	152	
102	Vascular	10	10	151	151	30	30	
102	Vascular	10	10	151	151	31	31	
663	Vascular	10	10	151	151	88	88	
663	Vascular	10	10	151	151	89	89	
663	Vascular	10	10	151	151	90	90	
663	Vascular	10	10	151	151	91	91	
1224	Vascular	10	10	151	151	148	148	
1224	Vascular	10	10	151	151	149	149	
1224	Vascular	10	10	151	151	151	151	
666	Vascular	10	10	152	152	88	88	
663	Vascular	10	10	152	152	90	90	
1224	Vascular	10	10	152	152	151	151	
103	Vascular	11	11	27	27	31	31	
103	Vascular	11	11	28	28	30	30	
103	Vascular	11	11	28	28	31	31	
661	Vascular	11	11	28	28	88	88	
100	Vascular	11	11	29	29	29	29	
103	Vascular	11	11	29	29	30	30	
100	Vascular	11	11	29	29	31	31	
661	Vascular	11	11	29	29	89	89	
661	Vascular	11	11	29	29	90	90	
661	Vascular	11	11	29	29	91	91	
664	Vascular	11	11	29	29	92	92	
1222	Vascular	11	11	29	29	149	149	
1222	Vascular	11	11	29	29	150	150	
1222	Vascular	11	11	29	29	151	151	
100	Vascular	11	11	30	30	30	30	
100	Vascular	11	11	30	30	31	31	
100	Vascular	11	11	30	30	32	32	
661	Vascular	11	11	30	30	88	88	
661	Vascular	11	11	30	30	89	89	
661	Vascular	11	11	30	30	90	90	
664	Vascular	11	11	30	30	91	91	
1225	Vascular	11	11	30	30	148	148	
1222	Vascular	11	11	30	30	149	149	
1222	Vascular	11	11	30	30	150	150	
1225	Vascular	11	11	30	30	151	151	
1222	Vascular	11	11	30	30	152	152	
100	Vascular	11	11	31	31	29	29	
100	Vascular	11	11	31	31	31	31	
661	Vascular	11	11	31	31	89	89	
661	Vascular	11	11	31	31	90	90	
658	Vascular	11	11	31	31	91	91	
1222	Vascular	11	11	31	31	149	149	
1222	Vascular	11	11	31	31	150	150	
1222	Vascular	11	11	31	31	151	151	
103	Vascular	11	11	32	32	28	28	
103	Vascular	11	11	32	32	32	32	
661	Vascular	11	11	32	32	90	90	
1222	Vascular	11	11	32	32	153	153	
1222	Vascular	11	11	33	33	152	152	
1223	Vascular	11	11	88	88	150	150	
1223	Vascular	11	11	88	88	151	151	
101	Vascular	11	11	89	89	29	29	
101	Vascular	11	11	89	89	30	30	
101	Vascular	11	11	89	89	31	31	
662	Vascular	11	11	89	89	89	89	
662	Vascular	11	11	89	89	90	90	
662	Vascular	11	11	89	89	91	91	
1223	Vascular	11	11	89	89	149	149	
1223	Vascular	11	11	89	89	150	150	
1223	Vascular	11	11	89	89	151	151	
101	Vascular	11	11	90	90	29	29	
101	Vascular	11	11	90	90	30	30	
101	Vascular	11	11	90	90	31	31	
662	Vascular	11	11	90	90	87	87	
662	Vascular	11	11	90	90	89	89	
662	Vascular	11	11	90	90	90	90	
662	Vascular	11	11	90	90	91	91	
1226	Vascular	11	11	90	90	150	150	
1223	Vascular	11	11	90	90	151	151	
1226	Vascular	11	11	90	90	152	152	
101	Vascular	11	11	91	91	29	29	
101	Vascular	11	11	91	91	30	30	
101	Vascular	11	11	91	91	31	31	
101	Vascular	11	11	91	91	32	32	
662	Vascular	11	11	91	91	89	89	
662	Vascular	11	11	91	91	90	90	
662	Vascular	11	11	91	91	91	91	
1223	Vascular	11	11	91	91	149	149	
1223	Vascular	11	11	91	91	150	150	
1223	Vascular	11	11	91	91	151	151	
104	Vascular	11	11	92	92	29	29	
98	Vascular	11	11	92	92	30	30	
662	Vascular	11	11	92	92	90	90	
1226	Vascular	11	11	92	92	152	152	
1224	Vascular	11	11	147	147	153	153	
663	Vascular	11	11	148	148	87	87	
663	Vascular	11	11	148	148	90	90	
1224	Vascular	11	11	148	148	152	152	
102	Vascular	11	11	149	149	28	28	
102	Vascular	11	11	149	149	29	29	
105	Vascular	11	11	149	149	30	30	
102	Vascular	11	11	149	149	31	31	
105	Vascular	11	11	149	149	33	33	
105	Vascular	11	11	149	149	34	34	
663	Vascular	11	11	149	149	88	88	
666	Vascular	11	11	149	149	89	89	
663	Vascular	11	11	149	149	90	90	
663	Vascular	11	11	149	149	91	91	
1224	Vascular	11	11	149	149	148	148	
1224	Vascular	11	11	149	149	149	149	
1224	Vascular	11	11	149	149	150	150	
1224	Vascular	11	11	149	149	151	151	
102	Vascular	11	11	150	150	29	29	
102	Vascular	11	11	150	150	30	30	
102	Vascular	11	11	150	150	31	31	
105	Vascular	11	11	150	150	32	32	
663	Vascular	11	11	150	150	89	89	
663	Vascular	11	11	150	150	90	90	
663	Vascular	11	11	150	150	91	91	
1227	Vascular	11	11	150	150	148	148	
1224	Vascular	11	11	150	150	149	149	
1224	Vascular	11	11	150	150	150	150	
1224	Vascular	11	11	150	150	151	151	
102	Vascular	11	11	151	151	29	29	
102	Vascular	11	11	151	151	30	30	
102	Vascular	11	11	151	151	31	31	
666	Vascular	11	11	151	151	89	89	
666	Vascular	11	11	151	151	90	90	
663	Vascular	11	11	151	151	91	91	
1224	Vascular	11	11	151	151	149	149	
1224	Vascular	11	11	151	151	151	151	
105	Vascular	11	11	152	152	29	29	
102	Vascular	11	11	152	152	30	30	
105	Vascular	11	11	152	152	31	31	
102	Vascular	11	11	153	153	31	31	
103	Vascular	12	12	28	28	31	31	
661	Vascular	12	12	28	28	88	88	
664	Vascular	12	12	28	28	90	90	
664	Vascular	12	12	28	28	91	91	
1225	Vascular	12	12	28	28	150	150	
1225	Vascular	12	12	28	28	151	151	
1225	Vascular	12	12	28	28	152	152	
103	Vascular	12	12	29	29	28	28	
103	Vascular	12	12	29	29	30	30	
103	Vascular	12	12	29	29	31	31	
661	Vascular	12	12	29	29	89	89	
664	Vascular	12	12	29	29	90	90	
664	Vascular	12	12	29	29	91	91	
1225	Vascular	12	12	29	29	149	149	
1222	Vascular	12	12	29	29	150	150	
1225	Vascular	12	12	29	29	151	151	
103	Vascular	12	12	30	30	29	29	
103	Vascular	12	12	30	30	30	30	
103	Vascular	12	12	30	30	31	31	
664	Vascular	12	12	30	30	89	89	
664	Vascular	12	12	30	30	90	90	
664	Vascular	12	12	30	30	91	91	
1225	Vascular	12	12	30	30	149	149	
1225	Vascular	12	12	30	30	150	150	
1222	Vascular	12	12	30	30	151	151	
